,STATION_ID,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,LATITUDE,LONGITUDE,OBJECTID,starting_at_avg_ride_duration,count_rides_starting_at,count_of_member_rides_starting_at,ending_at_avg_ride_duration,count_rides_ending_at,count_of_member_rides_ending_at,station_name,weight
0,08253e7e-1f3f-11e7-bf6b-3863bb334450,11,0,3,0,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.895914,-77.026064,172453766,0 days 00:26:12.704555,12009,6316,0 days 00:20:06.075461,12841,6998,10th & E St NW,28178.5
1,0825f622-1f3f-11e7-bf6b-3863bb334450,15,0,8,1,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,38.898243,-77.026235,172453424,0 days 00:24:27.310997,8402,5534,0 days 00:17:34.602591,10961,6845,10th & G St NW,22457.75
2,fe755eaf-7f1f-48df-bc40-f51d2af775d1,14,0,5,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.899984,-76.992725,172453762,0 days 00:15:26.736859,9493,6751,0 days 00:12:24.936588,9667,6737,10th & H St NE,22532.0
3,08251d5a-1f3f-11e7-bf6b-3863bb334450,14,0,8,3,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,38.9024,-77.02622,172453634,0 days 00:20:17.659350,13941,8539,0 days 00:18:20.429542,14278,8659,10th & K St NW,32518.5
4,0824bb59-1f3f-11e7-bf6b-3863bb334450,11,0,8,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.932457,-76.993534,172453467,0 days 00:17:59.499764,4238,2662,0 days 00:14:58.088417,3246,2180,10th & Monroe St NE,8694.5
5,343aa3f9-0b2f-4599-9854-81cbc04577f4,6,0,13,1,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.937849,-76.993509,172453700,0 days 00:18:41.672233,3054,1882,0 days 00:18:25.079920,3003,1863,10th & Quincy St NE / Turkey Thicket Rec,6993.25
6,082483c2-1f3f-11e7-bf6b-3863bb334450,17,0,2,1,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.9172,-77.0259,172453699,0 days 00:15:38.795728,9130,6348,0 days 00:14:09.837186,9041,6216,10th & U St NW,21312.0
7,08249dad-1f3f-11e7-bf6b-3863bb334450,41,0,6,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,47,38.893028,-77.026013,172453694,0 days 00:35:10.252839,13823,4743,0 days 00:29:34.467811,14850,5189,10th St & Constitution Ave NW,31156.0
8,08259009-1f3f-11e7-bf6b-3863bb334450,11,0,8,5,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.920387,-77.025672,172453669,0 days 00:13:07.987257,15773,11798,0 days 00:12:28.923891,14926,10821,10th St & Florida Ave NW,36353.75
9,08261d9d-1f3f-11e7-bf6b-3863bb334450,14,0,8,2,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,38.884323,-77.02601,172451778,0 days 00:45:53.056935,7974,2216,0 days 00:33:11.284886,7933,2908,10th St & L'Enfant Plaza SW,17188.0
10,a62f9324-6f6e-4bdb-9206-3ca05517e607,15,0,3,2,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.922489,-76.99267,172453864,0 days 00:19:17.878705,1822,1124,0 days 00:16:05.711446,1660,845,10th St & Rhode Island Ave NE,3974.25
11,63fa246c-6bed-41f0-97eb-d2d7888c1db0,2,0,12,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.936228,-77.027163,172453521,0 days 00:16:23.433039,4413,3135,0 days 00:13:39.196361,3188,2274,10th St & Spring Rd NW,8953.25
12,3f1dfbbd-7b34-4efd-91a3-60acad4cf42f,10,0,9,3,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.885908,-76.991476,172453866,0 days 00:15:09.274251,6680,5235,0 days 00:13:40.824759,6648,5102,11th & C St SE,15912.25
13,5205f20c-ded8-4469-bafd-021bc7229295,13,0,5,1,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.922324,-77.027086,172453585,0 days 00:17:00.581928,11388,8599,0 days 00:12:25.915359,8601,6649,11th & Clifton St NW,23801.0
14,0824e72a-1f3f-11e7-bf6b-3863bb334450,15,0,0,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.897857,-77.026975,172453684,0 days 00:23:26.506150,7480,4605,0 days 00:21:47.657865,8748,5351,11th & F St NW,18717.0
15,cd1394fa-9d06-4665-bd1c-d7580d97a550,9,0,9,8,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.925636,-77.027112,172453809,0 days 00:12:26.245073,14918,10459,0 days 00:11:06.320632,13542,10040,11th & Girard St NW,33584.75
16,08247522-1f3f-11e7-bf6b-3863bb334450,25,0,13,2,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,39,38.929464,-77.027822,172453808,0 days 00:14:21.686133,21901,14233,0 days 00:12:00.513265,14700,10250,11th & Kenyon St NW,42721.75
17,0824de05-1f3f-11e7-bf6b-3863bb334450,11,0,12,3,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,38.905579,-77.027313,172453928,0 days 00:12:59.048900,26237,18465,0 days 00:12:23.538841,26132,19009,11th & M St NW,61737.5
18,08261d35-1f3f-11e7-bf6b-3863bb334450,14,0,8,1,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,38.908431,-77.027088,172453858,0 days 00:13:28.957806,17538,12280,0 days 00:13:48.158264,15392,10795,11th & O St NW,38698.75
19,1e19ca16-ec12-48b9-bbbe-fe878745bb23,13,0,5,2,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.931322,-77.028247,172453935,0 days 00:12:54.025181,13224,9143,0 days 00:13:33.903001,12361,8772,11th & Park Rd NW,30063.75
20,082603fc-1f3f-11e7-bf6b-3863bb334450,16,0,7,1,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,38.913601,-77.027115,172453674,0 days 00:14:57.481782,16028,11040,0 days 00:13:07.323306,14893,10329,11th & S St NW,36263.25
21,c361d993-ebd8-4110-b10e-6bd2055fbe05,12,0,6,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,18,38.918199,-77.027171,172453626,0 days 00:15:59.350577,11270,8081,0 days 00:11:49.619613,10952,7958,11th & V St NW,26231.75
22,0825619c-1f3f-11e7-bf6b-3863bb334450,7,0,8,4,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.928644,-76.990955,172453950,0 days 00:19:12.779994,3259,2063,0 days 00:15:32.815071,3185,1989,12th & Irving St NE,7457.0
23,082537e4-1f3f-11e7-bf6b-3863bb334450,1,1,15,3,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.903819,-77.0284,172451736,0 days 00:14:27.280814,12770,9209,0 days 00:15:01.376857,12859,9226,12th & L St NW,30237.75
24,08249c5a-1f3f-11e7-bf6b-3863bb334450,7,0,3,1,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,38.933668,-76.991016,172453829,0 days 00:19:27.637200,1957,1277,0 days 00:19:13.466387,1904,1293,12th & Newton St NE,4503.5
25,08256670-1f3f-11e7-bf6b-3863bb334450,23,1,6,2,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,38.916787,-77.028139,172451645,0 days 00:16:15.462942,10578,7439,0 days 00:12:47.343056,9051,6577,12th & U St NW,23133.0
26,e800b2e8-5d8c-4ca1-920b-9622fa2a87ea,9,0,6,2,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.943596,-76.990157,172453758,0 days 00:20:57.853349,866,454,0 days 00:17:04.267442,774,435,12th & Varnum St NE,1862.25
27,b554d2fc-8912-4730-b2cb-9a3e1a96b223,18,0,9,2,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,38.901104,-77.028061,172453504,0 days 00:19:50.904155,9411,5802,0 days 00:17:46.428395,10544,6376,12th St & New York Ave NW,22999.5
28,082642bd-1f3f-11e7-bf6b-3863bb334450,12,0,6,2,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.882489,-76.990121,172453989,0 days 00:17:25.315662,6998,5255,0 days 00:13:46.245963,6997,5246,12th St & Pennsylvania Ave SE,16620.25
29,08254215-1f3f-11e7-bf6b-3863bb334450,2,0,9,3,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,38.887659,-77.07592,172453575,0 days 00:11:12.394850,699,369,0 days 00:14:45.564636,673,332,12th St N & N Pierce St,1547.25
30,987decdd-577d-4614-a6eb-307944a634b4,6,0,9,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.908391,-76.843263,172451724,0 days 00:59:02.568966,58,32,0 days 00:35:26.519231,52,26,1301 McCormick Dr / Wayne K. Curry Admin Bldg,124.5
31,0824c309-1f3f-11e7-bf6b-3863bb334450,22,0,8,4,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,38.894832,-76.987633,172453795,0 days 00:15:17.666850,10920,8375,0 days 00:13:46.928912,10705,8339,13th & D St NE,25803.5
32,082494e7-1f3f-11e7-bf6b-3863bb334450,12,0,3,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.882915,-76.987907,172453480,0 days 00:14:59.615875,4233,3016,0 days 00:13:14.314292,4289,3160,13th & E St SE,10066.0
33,08249fbc-1f3f-11e7-bf6b-3863bb334450,18,0,8,4,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,38.900427,-76.98825,172453547,0 days 00:17:28.891210,14551,10040,0 days 00:14:48.180094,14709,9911,13th & H St NE,34247.75
34,53ebbf74-92df-4665-b863-25bd2d96e0b7,6,0,14,2,3,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,38.908735,-77.029779,172453939,0 days 00:13:20.565951,14579,10007,0 days 00:11:28.827601,13724,9721,13th & O St NW/ Logan Circle,33235.0
35,732103a1-eedd-4044-afa6-67b2d192ff22,13,0,5,3,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.916936,-77.029631,172453541,0 days 00:15:33.182719,16758,11786,0 days 00:13:01.838910,16767,11509,13th & U St NW,39348.75
36,08254ebb-1f3f-11e7-bf6b-3863bb334450,2,0,13,2,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.987,-77.029417,172453783,0 days 00:35:04.954495,901,650,0 days 00:22:54.259003,722,513,13th St & Eastern Ave,1913.75
37,0824aa39-1f3f-11e7-bf6b-3863bb334450,20,0,7,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,38.900283,-77.029822,172453538,0 days 00:20:09.342775,8685,5934,0 days 00:21:25.188073,9927,6599,13th St & New York Ave NW,21745.25
38,08258d95-1f3f-11e7-bf6b-3863bb334450,12,0,1,1,2,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.921074,-77.031887,172453451,0 days 00:12:40.387522,19186,13140,0 days 00:12:27.930521,18538,12815,14th & Belmont St NW,44212.75
39,0824c69b-1f3f-11e7-bf6b-3863bb334450,19,0,5,1,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,25,38.894514,-77.031617,172453930,0 days 00:31:33.397456,5032,2925,0 days 00:24:35.961023,5747,3260,14th & D St NW / John A Wilson Building,12325.25
40,55fc40ce-5be9-4e45-9c84-daacced3c852,14,0,5,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.884058,-76.986385,172453549,0 days 00:13:45.886481,10245,7791,0 days 00:14:44.190336,10182,7556,14th & D St SE,24263.75
41,0824e24c-1f3f-11e7-bf6b-3863bb334450,20,0,2,0,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,38.898164,-77.031898,172453666,0 days 00:23:38.804912,10139,5948,0 days 00:21:23.458007,11740,6614,14th & G St NW,25019.5
42,08261c65-1f3f-11e7-bf6b-3863bb334450,18,0,4,4,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,38.925284,-77.032375,172453652,0 days 00:13:04.543790,9831,7263,0 days 00:11:45.788834,7899,6283,14th & Girard St NW,21116.5
43,082476ba-1f3f-11e7-bf6b-3863bb334450,18,0,1,1,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.9268,-77.0322,172453811,0 days 00:12:33.354934,6404,4846,0 days 00:12:20.092319,5351,4092,14th & Harvard St NW,13989.5
44,082631cd-1f3f-11e7-bf6b-3863bb334450,21,0,6,3,4,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,38.928552,-77.032224,172453731,0 days 00:12:51.272472,24619,18572,0 days 00:12:51.418305,21109,16001,14th & Irving St NW,54371.25
45,08261977-1f3f-11e7-bf6b-3863bb334450,8,0,9,1,2,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.903658,-77.031737,172454003,0 days 00:20:38.292222,11700,8053,0 days 00:15:35.834162,12072,7976,14th & L St NW,27779.25
46,e9030e46-31bf-4def-befb-2e685ad48180,11,0,8,4,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.931991,-77.032956,172453709,0 days 00:12:16.955890,11086,7890,0 days 00:12:00.263525,9187,6642,14th & Newton St NW,23906.0
47,2a43f4e2-4102-482e-8879-245cf7555c6b,10,0,16,2,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,38.934405,-77.032687,172451737,0 days 00:14:31.777485,15563,11134,0 days 00:11:51.655579,10011,7192,14th & Otis Pl NW,30155.5
48,a7b98322-bdbb-421e-b2e4-1bb42ef9d01f,7,0,10,4,2,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.910674,-77.03188,172453650,0 days 00:16:21.285208,17766,12526,0 days 00:12:42.305678,18140,12340,14th & Q St NW,42122.5
49,0824799f-1f3f-11e7-bf6b-3863bb334450,10,0,8,1,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.913046,-77.032008,172453498,0 days 00:15:24.003311,28693,19748,0 days 00:11:54.784024,28355,18922,14th & R St NW,66715.5
50,08254943-1f3f-11e7-bf6b-3863bb334450,2,0,17,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.942475,-77.032678,172451747,0 days 00:17:54.693429,4048,2880,0 days 00:15:24.951949,3642,2471,14th & Upshur St NW,9027.75
51,0824749f-1f3f-11e7-bf6b-3863bb334450,13,0,17,0,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,38.917765,-77.032096,172453835,0 days 00:14:38.415577,33344,23546,0 days 00:11:30.705995,31792,21992,14th & V St NW,76520.5
52,082549b0-1f3f-11e7-bf6b-3863bb334450,12,0,6,0,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.956432,-77.032947,172453774,0 days 00:21:56.093234,4301,3042,0 days 00:20:10.078811,3464,2369,14th St & Colorado Ave NW,9117.75
53,eda09ed8-ca5e-4187-938c-3260cabdf82d,4,0,15,1,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.969489,-77.033509,172453831,0 days 00:27:32.062407,2019,1508,0 days 00:22:36.492036,1758,1199,14th St & Luzon Ave NW,4453.75
54,08252874-1f3f-11e7-bf6b-3863bb334450,6,0,9,1,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.866611,-76.985238,172453578,0 days 00:20:36.178947,190,153,0 days 00:34:28.838150,173,116,14th St & Marion Barry Ave SE,430.25
55,08249aa2-1f3f-11e7-bf6b-3863bb334450,29,0,2,1,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,38.899632,-77.031686,172451704,0 days 00:22:00.432860,7395,4547,0 days 00:18:57.865559,9692,5837,14th St & New York Ave NW,19683.0
56,08247a21-1f3f-11e7-bf6b-3863bb334450,17,0,12,0,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,38.9086,-77.0323,172453719,0 days 00:15:28.217040,21632,14015,0 days 00:13:26.591840,21347,13944,14th St & Rhode Island Ave NW,49968.75
57,08247c29-1f3f-11e7-bf6b-3863bb334450,10,0,7,3,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,38.9375,-77.0328,172453432,0 days 00:14:05.401481,12556,8771,0 days 00:13:06.753459,11130,7658,14th St & Spring Rd NW,27793.25
58,0824979f-1f3f-11e7-bf6b-3863bb334450,4,0,7,2,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,38.947774,-77.032818,172453924,0 days 00:16:33.688504,2366,1627,0 days 00:14:27.069325,2207,1565,14th St Heights / 14th & Crittenden St NW,5371.0
59,0825548f-1f3f-11e7-bf6b-3863bb334450,1,0,10,7,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,38.889908,-76.983326,172453966,0 days 00:14:05.542447,7315,5474,0 days 00:13:58.092953,7294,5286,15th & East Capitol St NE,17299.0
60,0825525a-1f3f-11e7-bf6b-3863bb334450,11,0,4,4,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.92333,-77.0352,172451636,0 days 00:12:51.126259,14296,9987,0 days 00:12:10.974024,12935,9166,15th & Euclid St NW,32019.25
61,0825610d-1f3f-11e7-bf6b-3863bb334450,6,0,12,3,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.897195,-76.983575,172451727,0 days 00:16:39.176915,6489,5069,0 days 00:16:55.228459,6592,5148,15th & F St NE,15635.25
62,08253b2b-1f3f-11e7-bf6b-3863bb334450,11,0,16,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,27,38.902,-77.03353,172453554,0 days 00:18:45.628556,9210,6080,0 days 00:17:59.927654,10436,6851,15th & K St NW,22878.75
63,0825fc3a-1f3f-11e7-bf6b-3863bb334450,19,0,3,2,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,38.903649,-77.034918,172453840,0 days 00:20:05.738432,10028,6630,0 days 00:18:13.777246,10653,7066,15th & L St NW,24105.0
64,7fcbf92d-a257-4973-828b-181d5602eee5,7,0,11,3,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.905424,-77.034674,172453688,0 days 00:17:11.775592,14028,9375,0 days 00:15:15.771317,14120,9762,15th & M St NW,32932.25
65,0824791a-1f3f-11e7-bf6b-3863bb334450,6,0,12,0,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.909801,-77.034427,172453522,0 days 00:13:07.189979,37283,27714,0 days 00:11:03.393970,37315,27780,15th & P St NW,88471.5
66,08264250-1f3f-11e7-bf6b-3863bb334450,13,0,4,1,2,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.919019,-77.034449,172453918,0 days 00:14:49.516782,25802,17409,0 days 00:13:32.096513,25779,17687,15th & W St NW,60355.0
67,99e66f13-6f03-4872-9f34-bcd92fe519fd,9,0,10,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.892244,-77.033234,172453743,0 days 00:34:25.883193,16814,4287,0 days 00:32:48.789798,17545,4562,15th St & Constitution Ave NW,36571.25
68,08251a1b-1f3f-11e7-bf6b-3863bb334450,0,0,14,2,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.88732,-76.983569,172453659,0 days 00:14:31.592162,7476,5902,0 days 00:14:00.953300,7409,5934,15th St & Massachusetts Ave SE,17844.0
69,082525bb-1f3f-11e7-bf6b-3863bb334450,12,0,3,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.89054,-77.08095,172453885,0 days 00:17:45.448331,3145,1861,0 days 00:16:50.339474,3040,1843,15th St & N Scott St,7111.0
70,0824a43b-1f3f-11e7-bf6b-3863bb334450,15,0,6,5,2,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,38.899032,-77.033354,172453673,0 days 00:25:32.706981,5887,3177,0 days 00:22:05.247317,6429,3202,15th St & New York Ave NW,13910.75
71,3d461075-4edb-497f-89d7-b7beb7595b20,16,0,2,1,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.896465,-77.033381,172451694,0 days 00:43:33.531559,15289,4535,0 days 00:34:14.933678,16450,5062,15th St & Pennsylvania Ave NW,34138.25
72,7c790f6e-7889-4c3c-97d6-ffd37e68bb2d,12,0,3,3,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,38.86044,-76.983585,172453490,0 days 00:15:18.223629,237,61,0 days 00:18:09.211712,222,47,16th & Bangor St SE,486.0
73,ae007456-14ad-4619-a92e-e3a40f93a412,15,0,3,1,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.926102,-77.03665,172453524,0 days 00:12:57.770871,13883,9160,0 days 00:12:44.908600,10558,7327,16th & Harvard St NW,28562.75
74,082617d2-1f3f-11e7-bf6b-3863bb334450,15,0,1,1,3,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.928893,-77.03625,172453821,0 days 00:14:31.787406,13594,10098,0 days 00:14:00.580404,10839,8111,16th & Irving St NW,28985.25
75,082633ec-1f3f-11e7-bf6b-3863bb334450,15,0,8,2,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,38.870695,-76.982359,172453696,0 days 00:18:03.863510,359,205,0 days 00:20:03.766082,342,218,16th & Q St SE / Anacostia HS,806.75
76,0826183f-1f3f-11e7-bf6b-3863bb334450,6,0,12,1,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.912652,-77.036278,172451637,0 days 00:13:43.064567,13815,10360,0 days 00:13:22.142146,13655,10338,16th & R St NW,32644.5
77,08249549-1f3f-11e7-bf6b-3863bb334450,2,0,13,0,2,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.9121,-77.0387,172453765,0 days 00:12:56.656171,25629,19643,0 days 00:10:47.842604,25096,19352,17th & Corcoran St NW,60473.75
78,0825fca2-1f3f-11e7-bf6b-3863bb334450,28,0,7,0,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,35,38.898301,-77.039643,172453711,0 days 00:27:17.918487,16758,8757,0 days 00:22:25.558351,17489,9950,17th & G St NW,38923.75
79,08249345-1f3f-11e7-bf6b-3863bb334450,16,0,5,0,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,38.90276,-77.03863,172453978,0 days 00:17:27.440979,18883,13560,0 days 00:13:14.274426,19856,14145,17th & K St NW,45665.25
80,0824c80d-1f3f-11e7-bf6b-3863bb334450,27,0,11,0,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,39,38.902061,-77.038322,172453999,0 days 00:18:28.645375,14920,10154,0 days 00:16:35.804022,16757,11263,17th & K St NW / Farragut Square,37031.25
81,5e828067-2fd6-4168-b150-5409754e734c,13,0,5,0,1,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.909858,-77.038566,172453962,0 days 00:12:45.335868,21830,16015,0 days 00:11:26.061549,21560,15851,17th & P St NW,51356.5
82,72e7c396-11ad-4e88-bf4b-e60584f748fc,11,0,8,3,0,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,38.942146,-77.038684,172453476,0 days 00:21:21.900550,2182,1129,0 days 00:20:30.107752,1819,1003,17th & Upshur St NW,4534.0
83,082623bf-1f3f-11e7-bf6b-3863bb334450,12,0,3,0,3,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,18,38.888097,-77.038325,172451656,0 days 00:50:55.392734,17452,3482,0 days 00:36:37.293875,16718,3863,17th St & Independence Ave SW,36006.25
