X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
-77.0291268210315,38.9952639991028,Silver Spring Metro / Colesville Rd & Wayne Ave,classic,0825881b-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:34+00,10,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,DCA-CABI,,38.995256,-77.029124,2024/04/01 01:52:28+00,172453615
-77.225400970999,38.9289296807527,Westpark & Park Run Dr,classic,0826373c-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:35+00,10,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.928919,-77.225394,2024/04/01 01:52:28+00,172453616
-77.0859964034746,38.9617704442885,Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,classic,08258b3f-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:31+00,7,0,8,4,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,DCA-CABI,,38.961763,-77.085998,2024/04/01 01:52:28+00,172453617
-76.9266002038717,38.8795870440756,Woody Ward Rec Center,classic,c51f0090-a4f9-416d-a18b-6e0505b1dca1,,2024/04/01 01:49:31+00,0,0,15,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.879575,-76.926596,2024/04/01 01:52:28+00,172453618
-77.3504030908412,38.9493770119623,Sunrise Valley Dr & Roland Clarke Pl,classic,1901331776956725958,,2024/04/01 01:49:35+00,6,0,6,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.949366,-77.350396,2024/04/01 01:52:28+00,172453619
-77.0215514470697,38.9479723922277,Kansas Ave & Sherman Cr NW,classic,c645ddde-0156-47ab-9616-3121f541a6f0,,2024/04/01 01:49:40+00,6,0,12,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.947962,-77.02155,2024/04/01 01:52:28+00,172453620
-77.0487268595586,38.9093996310597,22nd & P ST NW,classic,08261b21-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:44+00,4,0,15,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.909394,-77.048728,2024/04/01 01:52:28+00,172453621
-77.0081333798246,38.8315228302008,South Capitol & Atlantic St SW,classic,08261a52-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:49+00,7,1,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.831516,-77.008133,2024/04/01 01:52:28+00,172453622
-76.9795187527534,38.932937744393,18th & Monroe St NE,classic,0826547e-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:50+00,5,0,13,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.93293,-76.979517,2024/04/01 01:52:28+00,172453623
-77.0395130985468,38.8650368325131,Gravelly Point,classic,08256742-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:47+00,0,0,13,4,4,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",41,DCA-CABI,,38.865029,-77.039511,2024/04/01 01:52:28+00,172453624
-77.0585393417695,38.8259592140945,Mount Vernon Ave & E Del Ray Ave,classic,0825f946-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:53+00,3,0,12,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.82595,-77.058541,2024/04/01 01:52:28+00,172453625
-77.0271696472001,38.9182077793669,11th & V St NW,classic,c361d993-ebd8-4110-b10e-6bd2055fbe05,,2024/04/01 01:49:52+00,12,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,18,"KEY,CREDITCARD",42,DCA-CABI,,38.918199,-77.027171,2024/04/01 01:52:28+00,172453626
-77.0023993070789,38.8750158010488,3rd & Tingey St SE,classic,08258e2d-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:51+00,5,0,14,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.87501,-77.0024,2024/04/01 01:52:28+00,172453627
-77.0892322957314,38.8737655987281,Arlington Blvd & Fillmore St,classic,0825bbc6-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:51+00,1,0,9,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",41,DCA-CABI,,38.873755,-77.089233,2024/04/01 01:52:28+00,172453628
-77.08507138949,38.8247988120954,King St & Kenwood Ave,classic,bc1a59ac-f82d-44bd-9f2d-b5801f8bbb8d,,2024/04/01 01:49:54+00,7,0,9,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",40,DCA-CABI,,38.824793,-77.085066,2024/04/01 01:52:28+00,172453629
-77.1669200630083,38.8856255434811,W Columbia St & N Washington St,classic,33efb11b-052f-437e-ab74-2e6b4661822d,,2024/04/01 01:49:58+00,9,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",152,DCA-CABI,,38.885621,-77.166917,2024/04/01 01:52:28+00,172453630
-76.9599014711346,38.8692075294367,Branch & Pennsylvania Ave SE,classic,0824c29d-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:58+00,3,0,12,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.8692,-76.9599,2024/04/01 01:52:28+00,172453631
-77.0634208664266,38.8633237031543,Pentagon Row Plaza / Army Navy Dr & Joyce St,classic,08246e8c-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:57+00,0,0,16,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",41,DCA-CABI,,38.863314,-77.063416,2024/04/01 01:52:28+00,172453632
-77.0907970040445,38.8808179703461,Washington Blvd & 7th St N,classic,08252645-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:57+00,10,0,2,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.88081,-77.090792,2024/04/01 01:52:28+00,172453633
-77.0262182845824,38.9024073615825,10th & K St NW,classic,08251d5a-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:49:55+00,14,0,8,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.9024,-77.02622,2024/04/01 01:52:28+00,172453634
-77.0041254475704,39.0313182081365,The Shoppes @ Burnt Mills,classic,44b6aaca-6a97-425c-9d95-93a1d836c22d,,2024/04/01 01:49:55+00,8,0,11,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,DCA-CABI,,39.031314,-77.004122,2024/04/01 01:52:28+00,172453635
-77.3070639047229,38.8348036477063,GMU/Rappahannock River Ln,classic,1929488700232798842,,2024/04/01 01:50:04+00,11,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.8348,-77.307057,2024/04/01 01:52:28+00,172453636
-76.9952306729751,38.8841051966687,Eastern Market Metro / Pennsylvania Ave & 8th St SE,classic,08249e81-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:05+00,8,1,15,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"KEY,CREDITCARD",42,DCA-CABI,,38.884095,-76.995234,2024/04/01 01:52:28+00,172453637
-77.0082452269337,38.9024550546536,North Capitol & K St NE,classic,7995da4d-4d99-4797-bb9f-37a51a28cc09,,2024/04/01 01:50:06+00,17,0,0,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.902444,-77.008246,2024/04/01 01:52:28+00,172453638
-77.106910872465,38.9358453654884,Loughboro Rd & Dalecarlia Pkwy NW / Sibley Hospital,classic,e710493d-96af-49da-a8ed-8e3e7301c82c,,2024/04/01 01:50:01+00,11,0,8,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.935839,-77.106913,2024/04/01 01:52:28+00,172453639
-77.0820860135494,38.8925623436231,Wilson Blvd & N Troy St,classic,d39e9b29-0ba7-453f-9f1e-b0a856d448b7,,2024/04/01 01:50:07+00,13,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.892556,-77.082089,2024/04/01 01:52:28+00,172453640
-76.9452891385607,38.8703636825384,41st St & Alabama Ave SE / Fort Davis Rec,classic,0099b016-32c9-4536-ac4c-dcc1a117bd95,,2024/04/01 01:50:08+00,12,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.870353,-76.945283,2024/04/01 01:52:28+00,172453641
-77.0534844560023,38.9038303890178,25th St & Pennsylvania Ave NW,classic,0824cfe7-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:10+00,6,1,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.903827,-77.053485,2024/04/01 01:52:28+00,172453642
-77.3080735014801,38.8312155988205,GMU/Horizon Hall & Harris Theater,classic,1929517249726509974,,2024/04/01 01:50:10+00,9,0,3,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.831211,-77.308069,2024/04/01 01:52:28+00,172453643
-77.0575320544835,38.9336370340416,Connecticut Ave & Macomb St NW / Cleveland Park,classic,08247f59-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:11+00,8,1,2,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,DCA-CABI,,38.933626,-77.05753,2024/04/01 01:52:28+00,172453644
-77.1257027179788,39.0487355298894,Executive Blvd & E Jefferson St,classic,3ced143d-294e-4050-80a7-b40d76c42c0d,,2024/04/01 01:50:10+00,14,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,DCA-CABI,,39.04873,-77.1257,2024/04/01 01:52:28+00,172453645
-77.0138175677936,38.8637544974417,2nd & V St SW / James Creek Marina,classic,4784f152-5012-49fc-b1bb-723a6d73aa09,,2024/04/01 01:50:13+00,3,0,16,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.863743,-77.013814,2024/04/01 01:52:28+00,172453646
-77.0428988818543,38.9003034793682,19th St & Pennsylvania Ave NW,classic,0824741d-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:10+00,11,0,4,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.9003,-77.0429,2024/04/01 01:52:28+00,172453647
-77.1423246711007,38.8860544731585,Westover Library / Washington Blvd & N McKinley Rd,classic,ce3db0b4-8c4f-4c6c-a059-73fff08c1edf,,2024/04/01 01:50:20+00,2,0,12,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.886048,-77.142317,2024/04/01 01:52:28+00,172453648
-77.0382496497463,38.9155562276347,New Hampshire Ave & T St NW,classic,0824c376-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:20+00,13,0,8,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.915544,-77.038252,2024/04/01 01:52:28+00,172453649
-77.0318825195611,38.9106846268622,14th & Q St NW,classic,a7b98322-bdbb-421e-b2e4-1bb42ef9d01f,,2024/04/01 01:50:18+00,7,0,10,4,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.910674,-77.03188,2024/04/01 01:52:28+00,172453650
-77.0172461665726,38.8904999706895,4th St & Madison Dr NW,classic,082620fc-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:16+00,22,0,7,0,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"KEY,CREDITCARD",42,DCA-CABI,,38.890496,-77.017247,2024/04/01 01:52:28+00,172453651
-77.0323734087611,38.9252960053468,14th & Girard St NW,classic,08261c65-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:16+00,18,0,4,4,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.925284,-77.032375,2024/04/01 01:52:28+00,172453652
-77.0124485842385,38.8762222874837,King Greenleaf Rec Center,classic,99ddcd49-1312-4d80-8030-9bc2732deb5c,,2024/04/01 01:50:17+00,14,0,5,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.876211,-77.012443,2024/04/01 01:52:28+00,172453653
-77.0837095214756,38.9303241748294,New Mexico & Cathedral Ave NW,classic,1884993950171398452,,2024/04/01 01:50:17+00,12,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",,DCA-CABI,,38.930316,-77.083704,2024/04/01 01:52:28+00,172453654
-77.1769981262879,38.8874123855861,Pennsylvania Ave & Park Ave,classic,33ae16de-ca5b-4253-9096-35ccae7bb8dd,,2024/04/01 01:50:18+00,4,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",152,DCA-CABI,,38.887403,-77.176992,2024/04/01 01:52:28+00,172453655
-77.088660961251,38.9611558924745,Friendship Blvd & Willard Ave,classic,0825bd74-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:14+00,17,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,DCA-CABI,,38.96115,-77.088659,2024/04/01 01:52:28+00,172453656
-77.0494197371035,38.8610603467884,Crystal Dr & 15th St S,classic,08246cd5-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:14+00,0,0,15,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",41,DCA-CABI,,38.861056,-77.049417,2024/04/01 01:52:28+00,172453657
-76.9318605064336,38.8985438635143,Nannie Helen Burroughs Ave & 49th St NE,classic,0825ba12-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:14+00,4,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,DCA-CABI,,38.898536,-76.931862,2024/04/01 01:52:28+00,172453658
-76.9835659958659,38.8873291392639,15th St & Massachusetts Ave SE,classic,08251a1b-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:14+00,0,0,14,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.88732,-76.983569,2024/04/01 01:52:28+00,172453659
-77.0459233543417,38.8529091467853,National Airport,classic,0248fa3b-6df4-4fdc-ae31-ee2e4d177da8,,2024/04/01 01:50:20+00,4,0,15,6,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",41,DCA-CABI,,38.852903,-77.045916,2024/04/01 01:52:28+00,172453660
-77.1168142571781,38.8839297672597,Glebe Rd & 11th St N,classic,082528fb-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:22+00,7,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.883921,-77.116817,2024/04/01 01:52:28+00,172453661
-77.0977419566509,38.8858120221162,Fairfax Dr & Wilson Blvd,classic,08251ded-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:23+00,1,0,11,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,DCA-CABI,,38.885801,-77.097745,2024/04/01 01:52:28+00,172453662
-77.2414379519818,38.9307713861681,Tyco Rd & Boyd Pointe Way,classic,1890899353648060422,,2024/04/01 01:50:24+00,11,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",,DCA-CABI,,38.930767,-77.241436,2024/04/01 01:52:28+00,172453663
-77.2359604523307,38.9240353227432,Westpark Dr & Leesburg Pike,classic,082634c6-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:26+00,3,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.92403,-77.235955,2024/04/01 01:52:28+00,172453664
-77.017706211135,38.886383072683,4th & C St SW,classic,08250371-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:32+00,31,0,7,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,39,"KEY,CREDITCARD",42,DCA-CABI,,38.886372,-77.017701,2024/04/01 01:52:28+00,172453665
-77.0318999827161,38.8981720188713,14th & G St NW,classic,0824e24c-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:30+00,20,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.898164,-77.031898,2024/04/01 01:52:28+00,172453666
-77.0182275745385,38.9420364979323,Grant Circle,classic,4ae62d55-b4b3-47d7-ada9-79185e2be3b9,,2024/04/01 01:50:31+00,7,0,12,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.942025,-77.018221,2024/04/01 01:52:28+00,172453667
-77.3630994503967,38.9551756737624,Town Center Pkwy & Sunset Hills Rd,classic,082653a6-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:27+00,7,0,4,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,DCA-CABI,,38.955171,-77.363094,2024/04/01 01:52:28+00,172453668
-77.0256713873001,38.9203971420929,10th St & Florida Ave NW,classic,08259009-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:27+00,11,0,8,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.920387,-77.025672,2024/04/01 01:52:28+00,172453669
-76.9918243818784,39.0391100167715,New Hampshire & Lockwood,classic,c77801a4-2795-4f72-825e-c02f8facb72f,,2024/04/01 01:50:27+00,12,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,DCA-CABI,,39.039102,-76.991824,2024/04/01 01:52:28+00,172453670
-76.9818475169274,38.846277549894,Alabama Ave & Stanton Rd SE / Shops at Park Village,classic,a6076d62-317a-40be-80a3-5654a042c20a,,2024/04/01 01:50:26+00,2,0,17,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,DCA-CABI,,38.84627,-76.98185,2024/04/01 01:52:28+00,172453671
-77.0845978821829,38.8917047556336,Wilson Blvd & N Uhle St,classic,0824ee0d-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:27+00,11,0,2,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,DCA-CABI,,38.891696,-77.0846,2024/04/01 01:52:28+00,172453672
-77.033352902347,38.8990364159272,15th St & New York Ave NW,classic,0824a43b-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:29+00,15,0,6,5,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.899032,-77.033354,2024/04/01 01:52:28+00,172453673
-77.0271217718822,38.9136045314693,11th & S St NW,classic,082603fc-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:37+00,16,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.913601,-77.027115,2024/04/01 01:52:28+00,172453674
-77.1099381916336,38.8121931754933,Duke St & Jordan St,classic,a44778cc-274f-49d5-80dc-6e031113a7e3,,2024/04/01 01:50:37+00,9,0,7,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",40,DCA-CABI,,38.812187,-77.10994,2024/04/01 01:52:28+00,172453675
-77.0021688789852,38.8768264936278,3rd & M St SE,classic,60e5f9b2-611b-4713-b34a-8ce2c2ee8ac8,,2024/04/01 01:50:33+00,18,0,5,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,DCA-CABI,,38.876823,-77.002161,2024/04/01 01:52:28+00,172453676
-77.0161061235238,38.8953556458533,4th & D St NW / Judiciary Square,classic,0824cb9b-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:33+00,7,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.895344,-77.016106,2024/04/01 01:52:28+00,172453677
-77.0450060323721,38.8963119812627,20th & E St NW,classic,08247aa4-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:33+00,7,0,7,3,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,DCA-CABI,,38.8963,-77.045,2024/04/01 01:52:28+00,172453678
-77.059823614156,38.8330842618635,Mount Vernon Ave & Kennedy St,classic,0825fa22-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:33+00,5,0,10,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.833077,-77.059821,2024/04/01 01:52:28+00,172453679
-76.8255360002701,38.8899475633723,Largo Rd & Campus Way / Prince Georges's Comm Col,classic,5945c731-a300-46e6-8e51-3236ad1f65f2,,2024/04/01 01:50:33+00,4,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,DCA-CABI,,38.88994,-76.825535,2024/04/01 01:52:28+00,172453680
-77.063090294663,38.841298255713,Mount Vernon Ave & Bruce St,classic,0826256c-1f3f-11e7-bf6b-3863bb334450,,2024/04/01 01:50:41+00,10,0,5,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,DCA-CABI,,38.841291,-77.063093,2024/04/01 01:52:28+00,172453681
